Space Group Symmetry P 1            
     1
Space Group Symmetry C 2/m          
     8
      1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .00       .00       .00
     -1.00       .00       .00
       .00      1.00       .00
       .00       .00     -1.00
       .00       .00       .00
     -1.00       .00       .00
       .00     -1.00       .00
       .00       .00     -1.00
       .00       .00       .00
      1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .00       .00       .00
      1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .50       .50       .00
     -1.00       .00       .00
       .00      1.00       .00
       .00       .00     -1.00
       .50       .50       .00
     -1.00       .00       .00
       .00     -1.00       .00
       .00       .00     -1.00
       .50       .50       .00
      1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .50       .50       .00
Space Group Symmetry P 2/c          
     4
      1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .00       .00       .00
     -1.00       .00       .00
       .00      1.00       .00
       .00       .00     -1.00
       .00       .00       .50
     -1.00       .00       .00
       .00     -1.00       .00
       .00       .00     -1.00
       .00       .00       .00
      1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .00       .00       .50
Space Group Symmetry P 2_1/c        
     4
      1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .00       .00       .00
     -1.00       .00       .00
       .00      1.00       .00
       .00       .00     -1.00
       .00       .50       .50
     -1.00       .00       .00
       .00     -1.00       .00
       .00       .00     -1.00
       .00       .00       .00
      1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .00       .50       .50
Space Group Symmetry C 2/c          
     8
      1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .00       .00       .00
     -1.00       .00       .00
       .00      1.00       .00
       .00       .00     -1.00
       .00       .00       .50
     -1.00       .00       .00
       .00     -1.00       .00
       .00       .00     -1.00
       .00       .00       .00
      1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .00       .00       .50
      1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .50       .50       .00
     -1.00       .00       .00
       .00      1.00       .00
       .00       .00     -1.00
       .50       .50       .50
     -1.00       .00       .00
       .00     -1.00       .00
       .00       .00     -1.00
       .50       .50       .00
      1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .50       .50       .50
Space Group Symmetry P 2 2 2        
     4
      1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .00       .00       .00
     -1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .00       .00       .00
     -1.00       .00       .00
       .00      1.00       .00
       .00       .00     -1.00
       .00       .00       .00
      1.00       .00       .00
       .00     -1.00       .00
       .00       .00     -1.00
       .00       .00       .00
Space Group Symmetry P 2 2 2_1      
     4
      1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .00       .00       .00
     -1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .00       .00       .50
     -1.00       .00       .00
       .00      1.00       .00
       .00       .00     -1.00
       .00       .00       .50
      1.00       .00       .00
       .00     -1.00       .00
       .00       .00     -1.00
       .00       .00       .00
Space Group Symmetry P 2_1 2_1 2    
     4
      1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .00       .00       .00
     -1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .00       .00       .00
     -1.00       .00       .00
       .00      1.00       .00
       .00       .00     -1.00
       .50       .50       .00
      1.00       .00       .00
       .00     -1.00       .00
       .00       .00     -1.00
       .50       .50       .00
Space Group Symmetry P 2_1 2_1 2_1  
     4
      1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .00       .00       .00
     -1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .50       .00       .50
     -1.00       .00       .00
       .00      1.00       .00
       .00       .00     -1.00
       .00       .50       .50
      1.00       .00       .00
       .00     -1.00       .00
       .00       .00     -1.00
       .50       .50       .00
Space Group Symmetry C 2 2 2_1      
     8
      1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .00       .00       .00
     -1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .00       .00       .50
     -1.00       .00       .00
       .00      1.00       .00
       .00       .00     -1.00
       .00       .00       .50
      1.00       .00       .00
       .00     -1.00       .00
       .00       .00     -1.00
       .00       .00       .00
      1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .50       .50       .00
     -1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .50       .50       .50
     -1.00       .00       .00
       .00      1.00       .00
       .00       .00     -1.00
       .50       .50       .50
      1.00       .00       .00
       .00     -1.00       .00
       .00       .00     -1.00
       .50       .50       .00
Space Group Symmetry C 2 2 2        
     8
      1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .00       .00       .00
     -1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .00       .00       .00
     -1.00       .00       .00
       .00      1.00       .00
       .00       .00     -1.00
       .00       .00       .00
      1.00       .00       .00
       .00     -1.00       .00
       .00       .00     -1.00
       .00       .00       .00
      1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .50       .50       .00
     -1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .50       .50       .00
     -1.00       .00       .00
       .00      1.00       .00
       .00       .00     -1.00
       .50       .50       .00
      1.00       .00       .00
       .00     -1.00       .00
       .00       .00     -1.00
       .50       .50       .00
Space Group Symmetry F 2 2 2        
    16
      1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .00       .00       .00
     -1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .00       .00       .00
     -1.00       .00       .00
       .00      1.00       .00
       .00       .00     -1.00
       .00       .00       .00
      1.00       .00       .00
       .00     -1.00       .00
       .00       .00     -1.00
       .00       .00       .00
      1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .00       .50       .50
     -1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .00       .50       .50
     -1.00       .00       .00
       .00      1.00       .00
       .00       .00     -1.00
       .00       .50       .50
      1.00       .00       .00
       .00     -1.00       .00
       .00       .00     -1.00
       .00       .50       .50
      1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .50       .00       .50
     -1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .50       .00       .50
     -1.00       .00       .00
       .00      1.00       .00
       .00       .00     -1.00
       .50       .00       .50
      1.00       .00       .00
       .00     -1.00       .00
       .00       .00     -1.00
       .50       .00       .50
      1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .50       .50       .00
     -1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .50       .50       .00
     -1.00       .00       .00
       .00      1.00       .00
       .00       .00     -1.00
       .50       .50       .00
      1.00       .00       .00
       .00     -1.00       .00
       .00       .00     -1.00
       .50       .50       .00
Space Group Symmetry I 2 2 2        
     8
      1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .00       .00       .00
     -1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .00       .00       .00
     -1.00       .00       .00
       .00      1.00       .00
       .00       .00     -1.00
       .00       .00       .00
      1.00       .00       .00
       .00     -1.00       .00
       .00       .00     -1.00
       .00       .00       .00
      1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .50       .50       .50
     -1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .50       .50       .50
     -1.00       .00       .00
       .00      1.00       .00
       .00       .00     -1.00
       .50       .50       .50
      1.00       .00       .00
       .00     -1.00       .00
       .00       .00     -1.00
       .50       .50       .50
Space Group Symmetry I 2_1 2_1 2_1  
     8
      1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .00       .00       .00
     -1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .50       .00       .50
     -1.00       .00       .00
       .00      1.00       .00
       .00       .00     -1.00
       .00       .50       .50
      1.00       .00       .00
       .00     -1.00       .00
       .00       .00     -1.00
       .50       .50       .00
      1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .50       .50       .50
     -1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
      1.00       .50      1.00
     -1.00       .00       .00
       .00      1.00       .00
       .00       .00     -1.00
       .50      1.00      1.00
      1.00       .00       .00
       .00     -1.00       .00
       .00       .00     -1.00
      1.00      1.00       .50
Space Group Symmetry P m m 2        
     4
      1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .00       .00       .00
     -1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .00       .00       .00
      1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .00       .00       .00
     -1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .00       .00       .00
Space Group Symmetry P m c 2_1      
     4
      1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .00       .00       .00
     -1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .00       .00       .50
      1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .00       .00       .50
     -1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .00       .00       .00
Space Group Symmetry P c c 2        
     4
      1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .00       .00       .00
     -1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .00       .00       .00
      1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .00       .00       .50
     -1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .00       .00       .50
Space Group Symmetry P m a 2        
     4
      1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .00       .00       .00
     -1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .00       .00       .00
      1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .50       .00       .00
     -1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .50       .00       .00
Space Group Symmetry P c a 2_1      
     4
      1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .00       .00       .00
     -1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .00       .00       .50
      1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .50       .00       .00
     -1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .50       .00       .50
Space Group Symmetry P n c 2        
     4
      1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .00       .00       .00
     -1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .00       .00       .00
      1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .00       .50       .50
     -1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .00       .50       .50
Space Group Symmetry P m n 2_1      
     4
      1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .00       .00       .00
     -1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .50       .00       .50
      1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .50       .00       .50
     -1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .00       .00       .00
Space Group Symmetry P b a 2        
     4
      1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .00       .00       .00
     -1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .00       .00       .00
      1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .50       .50       .00
     -1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .50       .50       .00
Space Group Symmetry P n a 2_1      
     4
      1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .00       .00       .00
     -1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .00       .00       .50
      1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .50       .50       .00
     -1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .50       .50       .50
Space Group Symmetry P n n 2        
     4
      1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .00       .00       .00
     -1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .00       .00       .00
      1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .50       .50       .50
     -1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .50       .50       .50
Space Group Symmetry C m m 2        
     8
      1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .00       .00       .00
     -1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .00       .00       .00
      1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .00       .00       .00
     -1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .00       .00       .00
      1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .50       .50       .00
     -1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .50       .50       .00
      1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .50       .50       .00
     -1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .50       .50       .00
Space Group Symmetry C m c 2_1      
     8
      1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .00       .00       .00
     -1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .00       .00       .50
      1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .00       .00       .50
     -1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .00       .00       .00
      1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .50       .50       .00
     -1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .50       .50       .50
      1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .50       .50       .50
     -1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .50       .50       .00
Space Group Symmetry C c c 2        
     8
      1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .00       .00       .00
     -1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .00       .00       .00
      1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .00       .00       .50
     -1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .00       .00       .50
      1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .50       .50       .00
     -1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .50       .50       .00
      1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .50       .50       .50
     -1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .50       .50       .50
Space Group Symmetry A m m 2        
     8
      1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .00       .00       .00
     -1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .00       .00       .00
      1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .00       .00       .00
     -1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .00       .00       .00
      1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .00       .50       .50
     -1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .00       .50       .50
      1.00       .00       .00
       .00     -1.00       .00
       .00       .00     -1.00
       .00       .50       .50
     -1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .00       .50       .50
Space Group Symmetry A b m 2        
     8
      1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .00       .00       .00
     -1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .00       .00       .00
      1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .00       .50       .00
     -1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .00       .50       .00
      1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .00       .50       .50
     -1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .00       .50       .50
      1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .00      1.00       .50
     -1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .00      1.00       .50
Space Group Symmetry A m a 2        
     8
      1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .00       .00       .00
     -1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .00       .00       .00
      1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .50       .00       .00
     -1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .50       .00       .00
      1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .00       .50       .50
     -1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .00       .50       .50
      1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .50       .50       .50
     -1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .50       .50       .50
Space Group Symmetry A b a 2        
     8
      1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .00       .00       .00
     -1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .00       .00       .00
      1.00       .00       .00
       .00     -1.00       .00
       .00       .00     -1.00
       .50       .50       .00
     -1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .50       .50       .00
      1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .00       .50       .50
     -1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .00       .50       .50
      1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .50      1.00       .50
     -1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .50      1.00       .50
Space Group Symmetry F m m 2        
    16
      1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .00       .00       .00
     -1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .00       .00       .00
      1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .00       .00       .00
     -1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .00       .00       .00
      1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .00       .50       .50
     -1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .00       .50       .50
      1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .00       .50       .50
     -1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .00       .50       .50
      1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .50       .00       .50
     -1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .50       .00       .50
      1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .50       .00       .50
     -1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .50       .00       .50
      1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .50       .50       .00
     -1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .50       .50       .00
      1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .50       .50       .00
     -1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .50       .50       .00
Space Group Symmetry F d d 2        
    16
      1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .00       .00       .00
     -1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .00       .00       .00
      1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .25       .25       .25
     -1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .25       .25      1.25
      1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .00       .50       .50
     -1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .00       .50       .50
      1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .25       .75       .75
     -1.00       .00       .00
       .00      1.00       .00
       .00       .00     -1.00
       .25       .75       .75
      1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .50       .00       .50
     -1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .50       .00       .50
      1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .75       .25       .75
     -1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .75       .25       .75
      1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .50       .50       .00
     -1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .50       .50       .00
      1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .75       .75       .25
     -1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .75       .75       .25
Space Group Symmetry I m m 2        
     8
      1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .00       .00       .00
     -1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .00       .00       .00
      1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .00       .00       .00
     -1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .00       .00       .00
      1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .50       .50       .50
     -1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .50       .50       .50
      1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .50       .50       .50
     -1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .50       .50       .50
Space Group Symmetry I b a 2        
     8
      1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .00       .00       .00
     -1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .00       .00       .00
      1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .50       .50       .00
     -1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .50       .50       .00
      1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .50       .50       .50
     -1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .50       .50       .50
      1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
      1.00      1.00       .50
     -1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
      1.00      1.00       .50
Space Group Symmetry I m a 2        
     8
      1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .00       .00       .00
     -1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .00       .00       .00
      1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .50       .00       .00
     -1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .50       .00       .00
      1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .50       .50       .50
     -1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .50       .50       .50
      1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
      1.00       .50       .50
     -1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
      1.00       .50       .50
Space Group Symmetry P m m m        
     8
      1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .00       .00       .00
     -1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .00       .00       .00
     -1.00       .00       .00
       .00      1.00       .00
       .00       .00     -1.00
       .00       .00       .00
      1.00       .00       .00
       .00     -1.00       .00
       .00       .00     -1.00
       .00       .00       .00
     -1.00       .00       .00
       .00     -1.00       .00
       .00       .00     -1.00
       .00       .00       .00
      1.00       .00       .00
       .00      1.00       .00
       .00       .00     -1.00
       .00       .00       .00
      1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .00       .00       .00
     -1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .00       .00       .00
Space Group Symmetry P n n n        
     8
      1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .00       .00       .00
     -1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .00       .00       .00
     -1.00       .00       .00
       .00      1.00       .00
       .00       .00     -1.00
       .00       .00       .00
      1.00       .00       .00
       .00     -1.00       .00
       .00       .00     -1.00
       .00       .00       .00
     -1.00       .00       .00
       .00     -1.00       .00
       .00       .00     -1.00
       .50       .50       .50
      1.00       .00       .00
       .00      1.00       .00
       .00       .00     -1.00
       .50       .50       .50
      1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .50       .50       .50
     -1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .50       .50       .50
Space Group Symmetry P c c m        
     8
      1.00       .00       .00
       .00      1.00       .00
       .00       .00      1.00
       .00       .00       .00
     -1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .00       .00       .00
     -1.00       .00       .00
       .00      1.00       .00
       .00       .00     -1.00
       .00       .00       .50
      1.00       .00       .00
       .00     -1.00       .00
       .00       .00     -1.00
       .00       .00       .50
     -1.00       .00       .00
       .00     -1.00       .00
       .00       .00     -1.00
       .00       .00       .00
      1.00       .00       .00
       .00      1.00       .00
       .00       .00     -1.00
       .00       .00       .00
      1.00       .00       .00
       .00     -1.00       .00
       .00       .00      1.00
       .00       .00       .50
     -1.00       .00       .00
